go_ref,go_name,months_after_go,superseded,ann_title,event_id,input_row,source_file,stock_code,stock_name,ann_date,ann_type,mandate,placee_label,placee_name,placee_type,beneficial_owner,shares,price,price_source,pct_enlarged,pct_enlarged_source,below_5pct,lockup,independent_declared,completion_date,source_url,snippet,parse_confidence,fail_reason
GO_03889_10/04/23,"孔展鵬, 王鐵光",2.1,,就根據特別授權認購可換股債券延後第一次完成日期,PGO_03889_20/03/2024 18:11,186.0,全購事件20260831.csv,03889,大成玉米集團,2024-03-20,認購,,,,,,,,,,,,,,,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0320/2024032000886_c.pdf,,,NO_PLACEE_DEF
GO_03889_10/04/23,"孔展鵬, 王鐵光",15.8,,自願公告主要股東授出可換股債券的認購期權,PGO_03889_12/05/2025 22:07,186.0,全購事件20260831.csv,03889,大成玉米集團,2025-05-12,認購,,,,,,,,,,,,,,,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/0512/2025051201179_c.pdf,,,NO_PLACEE_DEF
GO_08402_23/02/23,"萬寶國際控股有限公司 (張璋, 李荷良, 王建東)",2.6,,認股權證附帶的認購權屆滿,PGO_08402_21/07/2023 16:49,190.0,全購事件20260831.csv,08402,高原之寶,2023-07-21,認購,,,,,,,,,,,,,,,https://www1.hkexnews.hk/listedco/listconews/gem/2023/0721/2023072100430_c.pdf,,,NO_PLACEE_DEF
GO_08402_23/02/23,"萬寶國際控股有限公司 (張璋, 李荷良, 王建東)",2.5,,認股權證附帶的認購權屆滿,PGO_08402_18/07/2023 19:39,190.0,全購事件20260831.csv,08402,高原之寶,2023-07-18,認購,,,,,,,,,,,,,,,https://www1.hkexnews.hk/listedco/listconews/gem/2023/0718/2023071800822_c.pdf,,,NO_PLACEE_DEF
GO_08137_12/01/23,吉利集團有限公司 (李書福),23.0,,自願清盤一家間接非全資附屬公司及結束法國網約車業務及更改認購事項所得款項用途,PGO_08137_13/02/2025 21:06,191.0,全購事件20260831.csv,08137,洪橋集團,2025-02-13,認購,,,,,,,,,,,,,,,https://www1.hkexnews.hk/listedco/listconews/gem/2025/0213/2025021301026_c.pdf,,,NO_PLACEE_DEF
GO_08137_12/01/23,吉利集團有限公司 (李書福),19.1,0.0,內幕消息 (1) 控股股東集團內部重組及本公司股權架構之潛在變動 (2) 有關根據特別授權認購新股份之關連交易及 (3) 恢復買賣,PGO_08137_17/10/2024 19:56,191.0,全購事件20260831.csv,08137,洪橋集團,2024-10-17,認購,,認購人,洪橋資本及徐先生,個人,,,,,,,,,,,https://www1.hkexnews.hk/listedco/listconews/gem/2024/1017/2024101701002_c.pdf,"控股股東集團之架構，進行上述重組後，本公司將繼續 由李先生控制。 (2) 根據特別授權認購新股份 於二零二四年十月十三日，本公司與各認購人訂立認購協議，據此， 洪橋資本及徐先生各自均已有條件同意認購及本公司已有條件同意按 每股股份0.08港元之認購價分別配發及發行4,500,000,000股股份及 200,000,000股股份。認購股份的總面值為4,700,000港元。 認",,
GO_00211_16/12/22,"Kenvonia Family Limited (張浩宏, 張洛芝, 張浩然)",5.7,,根據一般授權配售之可換股債券到期,PGO_00211_10/08/2023 17:55,193.0,全購事件20260831.csv,00211,STYLAND HOLD,2023-08-10,配售,,,,,,,,,,,,,,,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0810/2023081000843_c.pdf,,,NO_PLACEE_DEF
GO_00211_16/12/22,"Kenvonia Family Limited (張浩宏, 張洛芝, 張浩然)",18.8,,認股權證所附帶之認購權屆滿,PGO_00211_12/09/2024 16:34,193.0,全購事件20260831.csv,00211,STYLAND HOLD,2024-09-12,認購,,,,,,,,,,,,,,,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0912/2024091200354_c.pdf,,,NO_PLACEE_DEF
GO_00211_16/12/22,"Kenvonia Family Limited (張浩宏, 張洛芝, 張浩然)",18.7,,認股權證所附帶之認購權屆滿,PGO_00211_09/09/2024 19:54,193.0,全購事件20260831.csv,00211,STYLAND HOLD,2024-09-09,認購,,,,,,,,,,,,,,,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0909/2024090901052_c.pdf,,,NO_PLACEE_DEF
GO_01899_07/12/22,"Great Trade (劉錦蘭), In-Plus (劉祥), Power Aim (張宇曉), Wise Creative (杭友明), Widen Success (劉濤)",11.0,,完成根據一般授權認購新股份,PGO_01899_08/02/2024 22:16,195.0,全購事件20260831.csv,01899,興達國際,2024-02-08,認購,,,,,,,,,,,,,,2024-01-31,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0208/2024020801039_c.pdf,,,NO_PLACEE_DEF
GO_01899_07/12/22,"Great Trade (劉錦蘭), In-Plus (劉祥), Power Aim (張宇曉), Wise Creative (杭友明), Widen Success (劉濤)",10.9,,有關根據一般授權認購新股份之補充公告,PGO_01899_06/02/2024 21:19,195.0,全購事件20260831.csv,01899,興達國際,2024-02-06,認購,,,,,,,,,,,,,,,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0206/2024020601733_c.pdf,,,NO_PLACEE_DEF
GO_01899_07/12/22,"Great Trade (劉錦蘭), In-Plus (劉祥), Power Aim (張宇曉), Wise Creative (杭友明), Widen Success (劉濤)",10.7,0.0,根據一般授權認購新股份,PGO_01899_31/01/2024 06:06,195.0,全購事件20260831.csv,01899,興達國際,2024-01-31,認購,,認購人A,金宇輪胎（香港）有限公司,公司,,,,,,,,,中國香港特別行政區指 獨立於本公司及其關連人士且與彼等概無關連之第三方，且並無與本公司任何關連人士或彼等各自之任何聯繫人（定義見上市規則）一致行動（定義見收購守則）指 聯交所上市委員會指 聯交所證券上市規則指 金宇輪胎（香港）有限公司- 10 -,,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0131/2024013100012_c.pdf,"要從事投資控股的公司。認購人之詳情載列如下： 認購人姓名╱名稱 認購人背景 認購股份數目 金宇輪胎（香港）有限公司 金宇輪胎（香港）有限公司，一間於香港註 133,000,000 HAOHUA TIRE CO., 冊成立的有限公司，主要從事投資控股，",,
GO_01899_07/12/22,"Great Trade (劉錦蘭), In-Plus (劉祥), Power Aim (張宇曉), Wise Creative (杭友明), Widen Success (劉濤)",10.7,0.0,根據一般授權認購新股份,PGO_01899_31/01/2024 06:06,195.0,全購事件20260831.csv,01899,興達國際,2024-01-31,認購,,認購人B,"HAOHUA TIRE CO., LIMITED",公司,,,,,,,,,,,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0131/2024013100012_c.pdf,"於本公告日期，金宇輪胎（香港）有限公司 及其最終實益擁有人均為獨立第三方。 HAOHUA TIRE CO., LIMITED，一間於香 39,900,000 港註冊成立的有限公司，由中國公民及女 實業家李會香女士全資擁有。HAOHUA",,
GO_01899_07/12/22,"Great Trade (劉錦蘭), In-Plus (劉祥), Power Aim (張宇曉), Wise Creative (杭友明), Widen Success (劉濤)",10.7,0.0,根據一般授權認購新股份,PGO_01899_31/01/2024 06:06,195.0,全購事件20260831.csv,01899,興達國際,2024-01-31,認購,,認購人,長征香港控股有限公司,公司,,,,,,,,,,,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0131/2024013100012_c.pdf,"-6- 認購人姓名╱名稱 認購人背景 認購股份數目 長征香港控股有限公司 長征香港控股有限公司，一間於香港註冊 84,780,000 成立的有限公司，主要從事投資控股，由",,
GO_01783_30/11/22,晋業國際投資有限公司 (郭晋昇),6.6,,完成根據一般授權 認購新股份,PGO_01783_01/08/2023 21:35,196.0,全購事件20260831.csv,01783,晉景新能,2023-08-01,認購,,,,,,,,,,,,,,2023-08-01,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0801/2023080103569_c.pdf,,,NO_PLACEE_DEF
GO_01783_30/11/22,晋業國際投資有限公司 (郭晋昇),6.2,0.0,根據一般授權認購新股份,PGO_01783_20/07/2023 21:26,196.0,全購事件20260831.csv,01783,晉景新能,2023-07-20,認購,,認購人,Gold Charm Group,公司,,,,,,,,,,,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0720/2023072001144_c.pdf,"購股份數目 各認購人已分別及有條件同意按以下方式認購認購股份： 認購人 認購股份數目 1.鄭燦榛 45,000,000 2. 林文婷 1,000,000 3. Gold Charm Group Limited 10,890,000 4. Great Win Global Limited 45,000,000 5. Joyful Rainbow Limited 45,000,000 認購人將",,
GO_01783_30/11/22,晋業國際投資有限公司 (郭晋昇),4.1,,完成有關債務資本化（涉及根據特別授權發行新股份）之 關連交易,PGO_01783_15/05/2023 18:19,196.0,全購事件20260831.csv,01783,晉景新能,2023-05-15,完成有關債務資本化（涉及根據特別授權發行,,,,,,,,,,,,,,2023-05-15,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0515/2023051500757_c.pdf,,MED,NO_NAMED_PLACEE
GO_01783_30/11/22,晋業國際投資有限公司 (郭晋昇),3.0,,完成根據一般授權認購新股份,PGO_01783_11/04/2023 19:52,196.0,全購事件20260831.csv,01783,晉景新能,2023-04-11,認購,,,,,,,,,,,,,,2023-04-11,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0411/2023041101620_c.pdf,,,NO_PLACEE_DEF
GO_01783_30/11/22,晋業國際投資有限公司 (郭晋昇),2.3,,有關根據一般授權認購新股份 之補充公告,PGO_01783_23/03/2023 20:28,196.0,全購事件20260831.csv,01783,晉景新能,2023-03-23,認購,,,,,,,,,,,,,,,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0323/2023032300975_c.pdf,,,NO_PLACEE_DEF
GO_01783_30/11/22,晋業國際投資有限公司 (郭晋昇),2.3,,(1) 有關債務資本化（涉及根據特別授權發行新股份）之 關連交易 及 (2) 根據一般授權認購新股份,PGO_01783_21/03/2023 20:12,196.0,全購事件20260831.csv,01783,晉景新能,2023-03-21,認購,,認購人,,,,,,,,,,,,,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0321/2023032101068_c.pdf,,MED,NO_NAMED_PLACEE
GO_08496_04/11/22,中國友飲科技有限公司 (張陽),9.4,,有關根據一般授權認購新股份的補充公告,PGO_08496_27/09/2023 20:53,197.0,全購事件20260831.csv,08496,環球友飲智能,2023-09-27,認購,,,,,,,,,,,,,,,https://www1.hkexnews.hk/listedco/listconews/gem/2023/0927/2023092701670_c.pdf,,,NO_PLACEE_DEF
GO_08496_04/11/22,中國友飲科技有限公司 (張陽),9.2,0.0,根據一般授權認購新股份,PGO_08496_22/09/2023 22:05,197.0,全購事件20260831.csv,08496,環球友飲智能,2023-09-22,認購,,認購人,執行董事張陽先生,個人,,,,,,,,,,,https://www1.hkexnews.hk/listedco/listconews/gem/2023/0922/2023092201577_c.pdf,,,
GO_08496_04/11/22,中國友飲科技有限公司 (張陽),15.6,,完成根據一般授權認購新股份,PGO_08496_05/04/2024 19:31,197.0,全購事件20260831.csv,08496,環球友飲智能,2024-04-05,認購,,,,,,,,,,,,,,,https://www1.hkexnews.hk/listedco/listconews/gem/2024/0405/2024040501412_c.pdf,,,NO_PLACEE_DEF
GO_08496_04/11/22,中國友飲科技有限公司 (張陽),15.3,,有關根據一般授權認購新股份之補充協議,PGO_08496_25/03/2024 22:27,197.0,全購事件20260831.csv,08496,環球友飲智能,2024-03-25,認購,,,,,,,,,,,,,,,https://www1.hkexnews.hk/listedco/listconews/gem/2024/0325/2024032501584_c.pdf,,,NO_PLACEE_DEF
GO_08496_04/11/22,中國友飲科技有限公司 (張陽),14.4,,延長根據一般授權認購新股份之最後截止日期,PGO_08496_28/02/2024 19:07,197.0,全購事件20260831.csv,08496,環球友飲智能,2024-02-28,認購,,,,,,,,,,,,,,,https://www1.hkexnews.hk/listedco/listconews/gem/2024/0228/2024022800816_c.pdf,,,NO_PLACEE_DEF
GO_08496_04/11/22,中國友飲科技有限公司 (張陽),12.8,,延長根據一般授權認購新股份之最後截止日期,PGO_08496_11/01/2024 21:03,197.0,全購事件20260831.csv,08496,環球友飲智能,2024-01-11,認購,,,,,,,,,,,,,,,https://www1.hkexnews.hk/listedco/listconews/gem/2024/0111/2024011101019_c.pdf,,,NO_PLACEE_DEF
GO_00643_02/10/22,MARS Worldwide Holdings Limited (馬小秋),1.8,,完成根據一般授權認購新股份,PGO_00643_02/03/2023 18:42,199.0,全購事件20260831.csv,00643,恆富控股,2023-03-02,認購,,,,,,,,,,,,,,2023-03-02,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0302/2023030201657_c.pdf,,,NO_PLACEE_DEF
GO_00643_02/10/22,MARS Worldwide Holdings Limited (馬小秋),1.1,0.0,根據一般授權認購新股份,PGO_00643_10/02/2023 19:57,199.0,全購事件20260831.csv,00643,恆富控股,2023-02-10,認購,,認購方A,張歡歡女士,個人,,,,,,,,,,,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0210/2023021000923_c.pdf,元之普通股； 指 股份持有人； 指 香港聯合交易所有限公司； 11 「認購方A 」 指 張歡歡女士，一名身為中國居民之人士； 「認購方B 」 指 黃麗青女士，一名身為中國居民之人士； 「該等認購方」 指 認購方A及認購方B； 「認購事項」 指 根 據 該 等 認 購 協 議 之,,
GO_00643_02/10/22,MARS Worldwide Holdings Limited (馬小秋),1.1,0.0,根據一般授權認購新股份,PGO_00643_10/02/2023 19:57,199.0,全購事件20260831.csv,00643,恆富控股,2023-02-10,認購,,認購方B,黃麗青女士,個人,,,,,,,,,,,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0210/2023021000923_c.pdf,指 香港聯合交易所有限公司； 11 「認購方A 」 指 張歡歡女士，一名身為中國居民之人士； 「認購方B 」 指 黃麗青女士，一名身為中國居民之人士； 「該等認購方」 指 認購方A及認購方B； 「認購事項」 指 根 據 該 等 認 購 協 議 之 條 款 及 在 其 條 件 規 限 下，由 該 等,,
GO_08106_25/07/25,"芯雲智聯, 芯化和雲 (香港)",5.5,,完成根據一般授權認購新H股,PGO_08106_11/03/2026 16:35,78,全購事件20260831.csv,08106,芯化蘭德,2026-03-11,認購,,,,,,,,,,,,,,2026-03-11,https://www1.hkexnews.hk/listedco/listconews/gem/2026/0311/2026031100349_c.pdf,,,NO_PLACEE_DEF
GO_08106_25/07/25,"芯雲智聯, 芯化和雲 (香港)",5.0,,有關根據一般授權認購新H股之補充公告,PGO_08106_25/02/2026 18:30,78,全購事件20260831.csv,08106,芯化蘭德,2026-02-25,認購,,,,,,,,,,,,,,,https://www1.hkexnews.hk/listedco/listconews/gem/2026/0225/2026022500653_c.pdf,,,NO_PLACEE_DEF
GO_08106_25/07/25,"芯雲智聯, 芯化和雲 (香港)",4.6,,(i)有關根據一般授權認購新H股之補充公告；及 (ii)復牌,PGO_08106_12/02/2026 16:49,78,全購事件20260831.csv,08106,芯化蘭德,2026-02-12,認購,,,,,,,,,,,,,,,https://www1.hkexnews.hk/listedco/listconews/gem/2026/0212/2026021200513_c.pdf,,,NO_PLACEE_DEF
GO_08106_25/07/25,"芯雲智聯, 芯化和雲 (香港)",4.5,0,根據一般授權認購新H股,PGO_08106_11/02/2026 22:34,78,全購事件20260831.csv,08106,芯化蘭德,2026-02-11,認購,,認購人一(一),WOO POH SUN先生,個人,,,,,,,,,,,https://www1.hkexnews.hk/listedco/listconews/gem/2026/0211/2026021101163_c.pdf,務供應鏈服務業 務，並正物色其他合適的業務機會）。 經董事作出一切合理查詢後所深知、盡悉及確信，下列為有關認購人的進一步資 料： 認購人 認購人背景 認購人一 WOO POH SUN先生，馬來西亞公民，屬個人，擁有豐富的香港 資本市場投資經驗。 認購人二 粵港澳民營投資有限公司，(i)為一家於香港註冊成立的有限公 司，主要於香港及澳門從事資本市場投資業務；及(ii)由李春青 先生最終,,
GO_08106_25/07/25,"芯雲智聯, 芯化和雲 (香港)",4.5,0,根據一般授權認購新H股,PGO_08106_11/02/2026 22:34,78,全購事件20260831.csv,08106,芯化蘭德,2026-02-11,認購,,認購人二(二),粵港澳民營投資有限公司,公司,李春青先生,,,,,,,,,,https://www1.hkexnews.hk/listedco/listconews/gem/2026/0211/2026021101163_c.pdf,下列為有關認購人的進一步資 料： 認購人 認購人背景 認購人一 WOO POH SUN先生，馬來西亞公民，屬個人，擁有豐富的香港 資本市場投資經驗。 認購人二 粵港澳民營投資有限公司，(i)為一家於香港註冊成立的有限公 司，主要於香港及澳門從事資本市場投資業務；及(ii)由李春青 先生最終擁有。 認購人三 WU LAN女士，瑞典公民，屬個人，擁有豐富的香港資本市場投 資經驗。 認,,
GO_08106_25/07/25,"芯雲智聯, 芯化和雲 (香港)",4.5,0,根據一般授權認購新H股,PGO_08106_11/02/2026 22:34,78,全購事件20260831.csv,08106,芯化蘭德,2026-02-11,認購,,認購人三(三),WU LAN女士,個人,,,,,,,,,,,https://www1.hkexnews.hk/listedco/listconews/gem/2026/0211/2026021101163_c.pdf,認購人二 粵港澳民營投資有限公司，(i)為一家於香港註冊成立的有限公 司，主要於香港及澳門從事資本市場投資業務；及(ii)由李春青 先生最終擁有。 認購人三 WU LAN女士，瑞典公民，屬個人，擁有豐富的香港資本市場投 資經驗。 認購人四 黃國良先生，新加坡公民，屬個人，擁有豐富的香港資本市場投 資經驗。 認購人五 劉朝暉先生，香港永久居民，屬個人，擁有豐富的香港資本市場,,
GO_08106_25/07/25,"芯雲智聯, 芯化和雲 (香港)",4.5,0,根據一般授權認購新H股,PGO_08106_11/02/2026 22:34,78,全購事件20260831.csv,08106,芯化蘭德,2026-02-11,認購,,認購人四(四),黃國良先生,個人,,,,,,,,,,,https://www1.hkexnews.hk/listedco/listconews/gem/2026/0211/2026021101163_c.pdf,香港及澳門從事資本市場投資業務；及(ii)由李春青 先生最終擁有。 認購人三 WU LAN女士，瑞典公民，屬個人，擁有豐富的香港資本市場投 資經驗。 認購人四 黃國良先生，新加坡公民，屬個人，擁有豐富的香港資本市場投 資經驗。 認購人五 劉朝暉先生，香港永久居民，屬個人，擁有豐富的香港資本市場 投資經驗。 認購人六 范惠深先生，香港永久居民，屬個人，擁有豐富的香港資本,,
GO_08106_25/07/25,"芯雲智聯, 芯化和雲 (香港)",4.5,0,根據一般授權認購新H股,PGO_08106_11/02/2026 22:34,78,全購事件20260831.csv,08106,芯化蘭德,2026-02-11,認購,,認購人五(五),劉朝暉先生,個人,,,,,,,,,,,https://www1.hkexnews.hk/listedco/listconews/gem/2026/0211/2026021101163_c.pdf,WU LAN女士，瑞典公民，屬個人，擁有豐富的香港資本市場投 資經驗。 認購人四 黃國良先生，新加坡公民，屬個人，擁有豐富的香港資本市場投 資經驗。 認購人五 劉朝暉先生，香港永久居民，屬個人，擁有豐富的香港資本市場 投資經驗。 認購人六 范惠深先生，香港永久居民，屬個人，擁有豐富的香港資本市場 投資經驗。 – 9 – 由於認購事項之完成須待認購協議所載之先決條件達成,,
GO_08106_25/07/25,"芯雲智聯, 芯化和雲 (香港)",4.5,0,根據一般授權認購新H股,PGO_08106_11/02/2026 22:34,78,全購事件20260831.csv,08106,芯化蘭德,2026-02-11,認購,,認購人六(六),范惠深先生,個人,,,,,,,,,,,https://www1.hkexnews.hk/listedco/listconews/gem/2026/0211/2026021101163_c.pdf,黃國良先生，新加坡公民，屬個人，擁有豐富的香港資本市場投 資經驗。 認購人五 劉朝暉先生，香港永久居民，屬個人，擁有豐富的香港資本市場 投資經驗。 認購人六 范惠深先生，香港永久居民，屬個人，擁有豐富的香港資本市場 投資經驗。 – 9 – 由於認購事項之完成須待認購協議所載之先決條件達成後，方告完成，故認購事項 可能或未必會進行。本公司股東及潛在投資者於買賣股份時，,,
